,button,genuine,signature,time,x,y
149,1,0.0,29.0,33690333,6377,3446
150,1,0.0,29.0,33690343,6396,3247
151,1,0.0,29.0,33690353,6413,3047
152,1,0.0,29.0,33690363,6427,2862
153,1,0.0,29.0,33690373,6427,2688
154,1,0.0,29.0,33690383,6427,2553
155,1,0.0,29.0,33690393,6411,2441
156,1,0.0,29.0,33690403,6397,2345
157,1,0.0,29.0,33690413,6382,2268
158,1,0.0,29.0,33690423,6382,2225
159,1,0.0,29.0,33690433,6382,2204
160,1,0.0,29.0,33690443,6388,2204
161,1,0.0,29.0,33690453,6395,2268
162,0,0.0,29.0,33690674,6685,3770
163,1,0.0,29.0,33690684,6685,3770
164,1,0.0,29.0,33690694,6685,3770
165,1,0.0,29.0,33690704,6648,3762
166,1,0.0,29.0,33690714,6639,3767
167,1,0.0,29.0,33690724,6629,3774
168,1,0.0,29.0,33690734,6618,3788
169,1,0.0,29.0,33690744,6607,3800
170,1,0.0,29.0,33690754,6607,3822
171,1,0.0,29.0,33690764,6602,3851
172,1,0.0,29.0,33690774,6620,3891
173,1,0.0,29.0,33690784,6648,3946
174,1,0.0,29.0,33690794,6699,4011
175,1,0.0,29.0,33690804,6764,4068
176,1,0.0,29.0,33690814,6839,4122
177,1,0.0,29.0,33690824,6910,4166
178,1,0.0,29.0,33690834,6982,4204
179,1,0.0,29.0,33690844,7054,4234
180,1,0.0,29.0,33690854,7135,4262
181,1,0.0,29.0,33690864,7221,4286
182,1,0.0,29.0,33690874,7316,4307
183,1,0.0,29.0,33690884,7405,4319
184,1,0.0,29.0,33690894,7488,4312
185,1,0.0,29.0,33690904,7545,4294
186,1,0.0,29.0,33690914,7582,4260
187,1,0.0,29.0,33690924,7605,4224
188,1,0.0,29.0,33690934,7620,4186
189,1,0.0,29.0,33690944,7629,4148
190,1,0.0,29.0,33690954,7629,4111
191,1,0.0,29.0,33690964,7624,4075
192,1,0.0,29.0,33690974,7587,4021
193,1,0.0,29.0,33690984,7530,3955
194,1,0.0,29.0,33690994,7458,3881
195,1,0.0,29.0,33691004,7380,3799
196,1,0.0,29.0,33691014,7299,3717
197,1,0.0,29.0,33691024,7250,3658
198,1,0.0,29.0,33691034,7215,3615
199,1,0.0,29.0,33691044,7190,3565
200,1,0.0,29.0,33691054,7167,3513
201,1,0.0,29.0,33691064,7145,3456
202,1,0.0,29.0,33691074,7129,3393
203,1,0.0,29.0,33691084,7129,3327
204,1,0.0,29.0,33691094,7140,3260
205,1,0.0,29.0,33691104,7165,3196
206,1,0.0,29.0,33691114,7206,3135
207,1,0.0,29.0,33691124,7257,3075
208,1,0.0,29.0,33691134,7318,3012
209,1,0.0,29.0,33691144,7373,2946
210,1,0.0,29.0,33691154,7425,2875
211,1,0.0,29.0,33691164,7466,2792
212,1,0.0,29.0,33691174,7490,2701
213,1,0.0,29.0,33691184,7503,2626
214,1,0.0,29.0,33691194,7503,2560
215,1,0.0,29.0,33691204,7481,2499
216,1,0.0,29.0,33691214,7443,2443
217,1,0.0,29.0,33691224,7388,2400
218,1,0.0,29.0,33691234,7316,2366
219,1,0.0,29.0,33691244,7232,2337
220,1,0.0,29.0,33691254,7148,2329
221,1,0.0,29.0,33691264,7067,2334
222,1,0.0,29.0,33691274,6995,2359
223,1,0.0,29.0,33691284,6942,2405
224,1,0.0,29.0,33691294,6900,2464
225,1,0.0,29.0,33691304,6882,2575
226,1,0.0,29.0,33691314,6911,2746
227,1,0.0,29.0,33691324,6970,2956
228,1,0.0,29.0,33691334,7081,3153
229,1,0.0,29.0,33691344,7217,3311
230,1,0.0,29.0,33691354,7369,3442
231,1,0.0,29.0,33691364,7513,3534
232,1,0.0,29.0,33691374,7643,3608
233,1,0.0,29.0,33691384,7764,3669
234,1,0.0,29.0,33691394,7882,3730
235,1,0.0,29.0,33691404,7992,3791
236,1,0.0,29.0,33691414,8096,3850
237,1,0.0,29.0,33691424,8181,3889
238,1,0.0,29.0,33691434,8242,3917
239,1,0.0,29.0,33691444,8288,3924
240,1,0.0,29.0,33691454,8297,3924
241,1,0.0,29.0,33691464,8288,3924
242,1,0.0,29.0,33691474,8268,3914
243,0,0.0,29.0,33691996,9251,4904
244,1,0.0,29.0,33692006,9322,4960
245,1,0.0,29.0,33692016,9295,4973
246,1,0.0,29.0,33692026,9295,4973
247,1,0.0,29.0,33692036,9295,4973
248,1,0.0,29.0,33692046,9295,4973
249,1,0.0,29.0,33692056,9295,4973
250,1,0.0,29.0,33692066,9285,4963
251,1,0.0,29.0,33692076,9274,4950
252,1,0.0,29.0,33692086,9246,4906
253,1,0.0,29.0,33692096,9207,4843
254,1,0.0,29.0,33692106,9160,4747
255,1,0.0,29.0,33692116,9104,4647
256,1,0.0,29.0,33692126,9047,4538
257,1,0.0,29.0,33692136,8990,4431
258,1,0.0,29.0,33692146,8965,4328
259,1,0.0,29.0,33692156,8965,4239
260,1,0.0,29.0,33692166,8971,4170
261,1,0.0,29.0,33692176,8994,4115
262,1,0.0,29.0,33692186,9020,4077
263,1,0.0,29.0,33692196,9054,4049
264,1,0.0,29.0,33692206,9094,4028
265,1,0.0,29.0,33692216,9154,4019
266,1,0.0,29.0,33692226,9226,4019
267,1,0.0,29.0,33692236,9337,4025
268,1,0.0,29.0,33692246,9475,4045
269,1,0.0,29.0,33692256,9630,4082
270,1,0.0,29.0,33692266,9786,4131
271,1,0.0,29.0,33692276,9942,4192
272,1,0.0,29.0,33692286,10080,4262
273,1,0.0,29.0,33692296,10205,4337
274,1,0.0,29.0,33692306,10284,4394
275,1,0.0,29.0,33692316,10331,4435
276,1,0.0,29.0,33692326,10356,4465
277,1,0.0,29.0,33692336,10374,4498
278,1,0.0,29.0,33692346,10396,4538
279,1,0.0,29.0,33692356,10423,4583
280,1,0.0,29.0,33692366,10455,4635
281,1,0.0,29.0,33692376,10489,4687
282,1,0.0,29.0,33692386,10522,4721
283,1,0.0,29.0,33692396,10534,4743
284,1,0.0,29.0,33692406,10534,4751
285,1,0.0,29.0,33692416,10534,4758
286,1,0.0,29.0,33692426,10510,4758
287,1,0.0,29.0,33692436,10476,4758
288,0,0.0,29.0,33692627,9708,5166
289,1,0.0,29.0,33692637,9640,5204
290,1,0.0,29.0,33692647,9595,5232
291,1,0.0,29.0,33692657,9578,5238
292,1,0.0,29.0,33692667,9578,5220
293,1,0.0,29.0,33692677,9568,5170
294,1,0.0,29.0,33692687,9551,5099
295,1,0.0,29.0,33692697,9531,4997
296,1,0.0,29.0,33692707,9515,4864
297,1,0.0,29.0,33692717,9484,4710
298,1,0.0,29.0,33692727,9444,4560
299,1,0.0,29.0,33692737,9384,4379
300,1,0.0,29.0,33692747,9314,4178
301,1,0.0,29.0,33692757,9237,3980
302,1,0.0,29.0,33692767,9176,3790
303,1,0.0,29.0,33692777,9132,3605
304,1,0.0,29.0,33692787,9099,3452
305,1,0.0,29.0,33692797,9052,3268
306,1,0.0,29.0,33692807,8996,3063
307,1,0.0,29.0,33692817,8935,2888
308,1,0.0,29.0,33692827,8891,2750
309,1,0.0,29.0,33692837,8870,2638
310,1,0.0,29.0,33692847,8865,2593
311,1,0.0,29.0,33692857,8878,2580
312,1,0.0,29.0,33692867,8893,2589
313,0,0.0,29.0,33692977,8619,3047
314,1,0.0,29.0,33692987,8515,3054
315,1,0.0,29.0,33692997,8503,3084
316,1,0.0,29.0,33693007,8528,3105
317,1,0.0,29.0,33693017,8577,3158
318,1,0.0,29.0,33693027,8670,3233
319,1,0.0,29.0,33693037,8769,3308
320,1,0.0,29.0,33693047,8892,3382
321,1,0.0,29.0,33693057,9029,3432
322,1,0.0,29.0,33693067,9145,3465
323,1,0.0,29.0,33693077,9261,3474
324,1,0.0,29.0,33693087,9377,3464
325,1,0.0,29.0,33693097,9479,3441
326,1,0.0,29.0,33693107,9572,3399
327,1,0.0,29.0,33693117,9621,3354
328,1,0.0,29.0,33693127,9621,3285
329,1,0.0,29.0,33693137,9584,3202
330,1,0.0,29.0,33693147,9495,3102
331,1,0.0,29.0,33693157,9375,2997
332,1,0.0,29.0,33693167,9235,2885
333,1,0.0,29.0,33693177,9089,2748
334,1,0.0,29.0,33693187,8942,2597
335,1,0.0,29.0,33693197,8795,2463
336,1,0.0,29.0,33693207,8689,2328
337,1,0.0,29.0,33693217,8621,2196
338,1,0.0,29.0,33693227,8577,2101
339,1,0.0,29.0,33693237,8577,2029
340,1,0.0,29.0,33693247,8617,1986
341,1,0.0,29.0,33693257,8686,1991
342,1,0.0,29.0,33693267,8827,2028
343,1,0.0,29.0,33693277,9034,2129
344,1,0.0,29.0,33693287,9286,2266
345,1,0.0,29.0,33693297,9581,2428
346,1,0.0,29.0,33693307,9841,2558
347,1,0.0,29.0,33693317,10078,2654
348,1,0.0,29.0,33693327,10214,2728
0,0,0.0,30.0,33709411,2433,5640
1,1,0.0,30.0,33709421,2399,5611
2,1,0.0,30.0,33709431,2382,5639
3,1,0.0,30.0,33709441,2370,5639
4,1,0.0,30.0,33709451,2370,5631
5,1,0.0,30.0,33709461,2370,5631
6,1,0.0,30.0,33709471,2370,5631
7,1,0.0,30.0,33709481,2370,5631
8,1,0.0,30.0,33709491,2370,5631
9,1,0.0,30.0,33709501,2370,5631
10,1,0.0,30.0,33709511,2376,5625
11,1,0.0,30.0,33709521,2390,5625
12,1,0.0,30.0,33709531,2426,5620
13,1,0.0,30.0,33709541,2477,5628
14,1,0.0,30.0,33709551,2545,5642
15,1,0.0,30.0,33709561,2619,5666
16,1,0.0,30.0,33709571,2700,5694
17,1,0.0,30.0,33709581,2780,5725
18,1,0.0,30.0,33709591,2856,5749
19,1,0.0,30.0,33709601,2933,5770
20,1,0.0,30.0,33709611,3010,5787
21,1,0.0,30.0,33709621,3083,5798
22,1,0.0,30.0,33709631,3155,5807
23,1,0.0,30.0,33709641,3221,5814
24,1,0.0,30.0,33709651,3289,5820
25,1,0.0,30.0,33709661,3361,5833
26,1,0.0,30.0,33709671,3439,5849
27,1,0.0,30.0,33709681,3520,5870
28,1,0.0,30.0,33709691,3603,5894
29,1,0.0,30.0,33709701,3690,5920
30,1,0.0,30.0,33709711,3762,5940
31,1,0.0,30.0,33709721,3823,5959
32,1,0.0,30.0,33709731,3883,5974
33,1,0.0,30.0,33709741,3946,5990
34,1,0.0,30.0,33709751,4015,6015
35,1,0.0,30.0,33709761,4089,6047
36,1,0.0,30.0,33709771,4167,6079
37,1,0.0,30.0,33709781,4247,6110
38,1,0.0,30.0,33709791,4310,6136
39,1,0.0,30.0,33709801,4364,6159
40,1,0.0,30.0,33709811,4407,6176
41,1,0.0,30.0,33709821,4451,6192
42,1,0.0,30.0,33709831,4496,6207
43,1,0.0,30.0,33709841,4549,6226
44,1,0.0,30.0,33709851,4603,6242
45,1,0.0,30.0,33709861,4647,6256
46,1,0.0,30.0,33709871,4683,6264
47,1,0.0,30.0,33709881,4691,6264
48,1,0.0,30.0,33709891,4691,6264
49,1,0.0,30.0,33709901,4678,6256
50,1,0.0,30.0,33709911,4657,6237
51,1,0.0,30.0,33709921,4634,6207
52,0,0.0,30.0,33710132,3752,5767
53,1,0.0,30.0,33710142,3753,5741
54,1,0.0,30.0,33710152,3740,5741
55,1,0.0,30.0,33710162,3740,5753
56,1,0.0,30.0,33710172,3740,5736
57,1,0.0,30.0,33710182,3740,5717
58,1,0.0,30.0,33710192,3740,5680
59,1,0.0,30.0,33710202,3745,5632
60,1,0.0,30.0,33710212,3751,5565
61,1,0.0,30.0,33710222,3751,5476
62,1,0.0,30.0,33710232,3751,5372
63,1,0.0,30.0,33710242,3751,5257
64,1,0.0,30.0,33710252,3751,5151
65,1,0.0,30.0,33710262,3759,5052
66,1,0.0,30.0,33710272,3773,4944
67,1,0.0,30.0,33710282,3793,4833
68,1,0.0,30.0,33710292,3818,4726
69,1,0.0,30.0,33710302,3844,4623
70,1,0.0,30.0,33710312,3872,4529
71,1,0.0,30.0,33710322,3897,4435
72,1,0.0,30.0,33710332,3920,4337
73,1,0.0,30.0,33710342,3944,4238
74,1,0.0,30.0,33710352,3977,4140
75,1,0.0,30.0,33710362,3990,4052
76,1,0.0,30.0,33710372,3990,3968
77,1,0.0,30.0,33710382,4000,3884
78,1,0.0,30.0,33710392,4007,3799
79,1,0.0,30.0,33710402,4007,3713
80,1,0.0,30.0,33710412,4007,3638
81,1,0.0,30.0,33710422,3998,3580
82,1,0.0,30.0,33710432,3981,3533
83,1,0.0,30.0,33710442,3957,3493
84,1,0.0,30.0,33710452,3923,3452
85,1,0.0,30.0,33710462,3881,3419
86,1,0.0,30.0,33710472,3833,3393
87,1,0.0,30.0,33710482,3772,3377
88,1,0.0,30.0,33710492,3701,3377
89,1,0.0,30.0,33710502,3594,3393
90,1,0.0,30.0,33710512,3472,3433
91,1,0.0,30.0,33710522,3339,3491
92,1,0.0,30.0,33710532,3211,3560
93,1,0.0,30.0,33710542,3090,3642
94,1,0.0,30.0,33710552,3012,3727
95,1,0.0,30.0,33710562,2959,3814
96,1,0.0,30.0,33710572,2936,3886
97,1,0.0,30.0,33710582,2936,3959
98,1,0.0,30.0,33710592,2948,4032
99,0,0.0,30.0,33711144,5478,5640
100,1,0.0,30.0,33711154,5478,5640
101,1,0.0,30.0,33711164,5478,5640
102,1,0.0,30.0,33711174,5447,5628
103,1,0.0,30.0,33711184,5432,5596
104,1,0.0,30.0,33711194,5413,5548
105,1,0.0,30.0,33711204,5401,5490
106,1,0.0,30.0,33711214,5395,5439
107,1,0.0,30.0,33711224,5400,5403
108,1,0.0,30.0,33711234,5412,5378
109,1,0.0,30.0,33711244,5429,5365
110,1,0.0,30.0,33711254,5453,5352
111,1,0.0,30.0,33711264,5494,5352
112,1,0.0,30.0,33711274,5546,5352
113,1,0.0,30.0,33711284,5617,5373
114,1,0.0,30.0,33711294,5713,5413
115,1,0.0,30.0,33711304,5826,5468
116,1,0.0,30.0,33711314,5939,5529
117,1,0.0,30.0,33711324,6056,5591
118,1,0.0,30.0,33711334,6174,5653
119,1,0.0,30.0,33711344,6291,5686
120,1,0.0,30.0,33711354,6404,5715
121,1,0.0,30.0,33711364,6505,5735
122,1,0.0,30.0,33711374,6599,5751
123,1,0.0,30.0,33711384,6683,5764
124,1,0.0,30.0,33711394,6767,5776
125,1,0.0,30.0,33711404,6848,5788
126,1,0.0,30.0,33711414,6913,5797
127,1,0.0,30.0,33711424,6970,5806
128,1,0.0,30.0,33711434,7014,5814
129,1,0.0,30.0,33711444,7043,5822
130,1,0.0,30.0,33711454,7062,5829
131,1,0.0,30.0,33711464,7077,5834
132,1,0.0,30.0,33711474,7077,5834
133,1,0.0,30.0,33711484,7067,5834
134,0,0.0,30.0,33711674,6434,6430
135,1,0.0,30.0,33711684,6469,6463
136,1,0.0,30.0,33711694,6457,6486
137,1,0.0,30.0,33711704,6421,6486
138,1,0.0,30.0,33711714,6421,6486
139,1,0.0,30.0,33711724,6421,6486
140,1,0.0,30.0,33711734,6421,6475
141,1,0.0,30.0,33711744,6404,6427
142,1,0.0,30.0,33711754,6383,6353
143,1,0.0,30.0,33711764,6352,6264
144,1,0.0,30.0,33711774,6311,6172
145,1,0.0,30.0,33711784,6263,6073
146,1,0.0,30.0,33711794,6210,5968
147,1,0.0,30.0,33711804,6157,5852
148,1,0.0,30.0,33711814,6104,5730
149,1,0.0,30.0,33711824,6049,5604
150,1,0.0,30.0,33711834,5992,5476
151,1,0.0,30.0,33711844,5933,5332
152,1,0.0,30.0,33711845,5875,5179
153,1,0.0,30.0,33711855,5817,5053
154,1,0.0,30.0,33711865,5758,4926
155,1,0.0,30.0,33711875,5699,4800
156,1,0.0,30.0,33711885,5651,4692
157,1,0.0,30.0,33711895,5598,4596
158,1,0.0,30.0,33711905,5541,4488
159,1,0.0,30.0,33711915,5489,4382
160,1,0.0,30.0,33711925,5441,4294
161,1,0.0,30.0,33711935,5412,4219
162,1,0.0,30.0,33711945,5393,4172
163,1,0.0,30.0,33711955,5382,4146
164,1,0.0,30.0,33711965,5375,4133
165,1,0.0,30.0,33711975,5375,4133
166,1,0.0,30.0,33711985,5375,4133
167,0,0.0,30.0,33712155,5901,4865
168,1,0.0,30.0,33712165,5876,4847
169,1,0.0,30.0,33712175,5826,4840
170,1,0.0,30.0,33712185,5780,4840
171,1,0.0,30.0,33712195,5758,4840
172,1,0.0,30.0,33712205,5749,4827
173,1,0.0,30.0,33712215,5755,4827
174,1,0.0,30.0,33712225,5764,4812
175,1,0.0,30.0,33712235,5790,4785
176,1,0.0,30.0,33712245,5826,4758
177,1,0.0,30.0,33712255,5867,4730
178,1,0.0,30.0,33712265,5910,4698
179,1,0.0,30.0,33712275,5955,4660
180,1,0.0,30.0,33712285,6000,4602
181,1,0.0,30.0,33712295,6047,4531
182,1,0.0,30.0,33712305,6088,4430
183,1,0.0,30.0,33712315,6126,4306
184,1,0.0,30.0,33712325,6157,4167
185,1,0.0,30.0,33712335,6181,4021
186,1,0.0,30.0,33712345,6199,3858
187,1,0.0,30.0,33712355,6208,3685
188,1,0.0,30.0,33712365,6208,3541
189,1,0.0,30.0,33712375,6191,3396
190,1,0.0,30.0,33712385,6179,3275
191,1,0.0,30.0,33712395,6172,3170
192,1,0.0,30.0,33712405,6172,3092
193,1,0.0,30.0,33712415,6172,3038
194,1,0.0,30.0,33712425,6172,3001
195,1,0.0,30.0,33712435,6179,2990
196,1,0.0,30.0,33712445,6179,2990
197,1,0.0,30.0,33712455,6179,3001
198,1,0.0,30.0,33712465,6179,3047
199,0,0.0,30.0,33712856,6266,4157
200,1,0.0,30.0,33712866,6266,4157
201,1,0.0,30.0,33712876,6266,4157
202,1,0.0,30.0,33712886,6266,4157
203,1,0.0,30.0,33712896,6266,4157
204,1,0.0,30.0,33712906,6259,4194
205,1,0.0,30.0,33712916,6259,4216
206,1,0.0,30.0,33712926,6281,4250
207,1,0.0,30.0,33712936,6313,4293
208,1,0.0,30.0,33712946,6354,4339
209,1,0.0,30.0,33712956,6394,4384
210,1,0.0,30.0,33712966,6434,4429
211,1,0.0,30.0,33712976,6479,4475
212,1,0.0,30.0,33712986,6528,4528
213,1,0.0,30.0,33712996,6586,4585
214,1,0.0,30.0,33713006,6650,4641
215,1,0.0,30.0,33713016,6722,4696
216,1,0.0,30.0,33713026,6798,4745
217,1,0.0,30.0,33713036,6874,4788
218,1,0.0,30.0,33713046,6940,4822
219,1,0.0,30.0,33713056,6998,4847
220,1,0.0,30.0,33713066,7059,4863
221,1,0.0,30.0,33713076,7120,4874
222,1,0.0,30.0,33713086,7180,4879
223,1,0.0,30.0,33713096,7239,4879
224,1,0.0,30.0,33713106,7289,4879
225,1,0.0,30.0,33713116,7334,4858
226,1,0.0,30.0,33713126,7360,4833
227,1,0.0,30.0,33713136,7367,4793
228,1,0.0,30.0,33713146,7361,4748
229,1,0.0,30.0,33713156,7342,4697
230,1,0.0,30.0,33713166,7311,4644
231,1,0.0,30.0,33713176,7273,4587
232,1,0.0,30.0,33713186,7225,4528
233,1,0.0,30.0,33713196,7177,4469
234,1,0.0,30.0,33713206,7129,4403
235,1,0.0,30.0,33713216,7085,4337
236,1,0.0,30.0,33713226,7045,4269
237,1,0.0,30.0,33713236,7014,4201
238,1,0.0,30.0,33713246,6987,4133
239,1,0.0,30.0,33713256,6973,4070
240,1,0.0,30.0,33713266,6968,4010
241,1,0.0,30.0,33713276,6974,3946
242,1,0.0,30.0,33713286,6985,3880
243,1,0.0,30.0,33713297,7003,3812
244,1,0.0,30.0,33713307,7021,3744
245,1,0.0,30.0,33713317,7038,3684
246,1,0.0,30.0,33713327,7050,3629
247,1,0.0,30.0,33713337,7050,3570
248,1,0.0,30.0,33713347,7050,3512
249,1,0.0,30.0,33713357,7037,3462
250,1,0.0,30.0,33713367,7020,3418
251,1,0.0,30.0,33713377,6999,3382
252,1,0.0,30.0,33713387,6971,3357
253,1,0.0,30.0,33713397,6926,3339
254,1,0.0,30.0,33713407,6869,3331
255,1,0.0,30.0,33713417,6800,3340
256,1,0.0,30.0,33713427,6733,3360
257,1,0.0,30.0,33713437,6682,3390
258,1,0.0,30.0,33713447,6640,3438
259,1,0.0,30.0,33713457,6618,3498
260,1,0.0,30.0,33713467,6618,3584
261,1,0.0,30.0,33713477,6637,3695
262,1,0.0,30.0,33713487,6682,3822
263,1,0.0,30.0,33713497,6750,3934
264,1,0.0,30.0,33713507,6834,4031
265,1,0.0,30.0,33713517,6923,4117
266,1,0.0,30.0,33713527,7014,4200
267,1,0.0,30.0,33713537,7107,4285
268,1,0.0,30.0,33713547,7202,4367
269,1,0.0,30.0,33713557,7297,4443
270,1,0.0,30.0,33713567,7393,4500
271,1,0.0,30.0,33713577,7479,4546
272,1,0.0,30.0,33713587,7560,4584
273,1,0.0,30.0,33713597,7633,4621
274,1,0.0,30.0,33713607,7685,4655
275,1,0.0,30.0,33713617,7722,4682
276,1,0.0,30.0,33713627,7738,4703
277,1,0.0,30.0,33713637,7744,4718
278,1,0.0,30.0,33713647,7744,4727
279,1,0.0,30.0,33713657,7744,4727
280,1,0.0,30.0,33713667,7734,4727
281,0,0.0,30.0,33714358,8179,5874
282,1,0.0,30.0,33714368,8179,5846
283,1,0.0,30.0,33714378,8171,5846
284,1,0.0,30.0,33714388,8171,5865
285,1,0.0,30.0,33714398,8166,5865
286,1,0.0,30.0,33714408,8166,5853
287,1,0.0,30.0,33714418,8159,5843
288,1,0.0,30.0,33714428,8148,5795
289,1,0.0,30.0,33714438,8132,5726
290,1,0.0,30.0,33714448,8117,5643
291,1,0.0,30.0,33714458,8097,5575
292,1,0.0,30.0,33714468,8073,5465
293,1,0.0,30.0,33714478,8053,5327
294,1,0.0,30.0,33714488,8035,5189
295,1,0.0,30.0,33714498,8035,5070
296,1,0.0,30.0,33714508,8051,4963
297,1,0.0,30.0,33714518,8088,4882
298,1,0.0,30.0,33714528,8146,4823
299,1,0.0,30.0,33714538,8217,4778
300,1,0.0,30.0,33714548,8303,4778
301,1,0.0,30.0,33714558,8410,4808
302,1,0.0,30.0,33714568,8532,4862
303,1,0.0,30.0,33714578,8669,4944
304,1,0.0,30.0,33714588,8816,5023
305,1,0.0,30.0,33714598,8969,5101
306,1,0.0,30.0,33714609,9066,5151
307,1,0.0,30.0,33714619,9137,5196
308,1,0.0,30.0,33714629,9191,5228
309,1,0.0,30.0,33714639,9218,5251
310,1,0.0,30.0,33714649,9229,5263
311,1,0.0,30.0,33714659,9229,5269
312,1,0.0,30.0,33714669,9229,5269
313,1,0.0,30.0,33714679,9229,5269
314,0,0.0,30.0,33714959,8848,6039
315,1,0.0,30.0,33714969,8848,6039
316,1,0.0,30.0,33714979,8813,6052
317,1,0.0,30.0,33714989,8804,6052
318,1,0.0,30.0,33714999,8795,6039
319,1,0.0,30.0,33715009,8787,6034
320,1,0.0,30.0,33715019,8778,6012
321,1,0.0,30.0,33715029,8764,5979
322,1,0.0,30.0,33715039,8746,5916
323,1,0.0,30.0,33715049,8725,5840
324,1,0.0,30.0,33715059,8701,5755
325,1,0.0,30.0,33715069,8675,5688
326,1,0.0,30.0,33715079,8668,5625
327,1,0.0,30.0,33715089,8643,5566
328,1,0.0,30.0,33715099,8607,5509
329,1,0.0,30.0,33715109,8588,5449
330,1,0.0,30.0,33715119,8565,5369
331,1,0.0,30.0,33715129,8539,5276
332,1,0.0,30.0,33715139,8506,5162
333,1,0.0,30.0,33715149,8475,5043
334,1,0.0,30.0,33715159,8446,4906
335,1,0.0,30.0,33715169,8434,4759
336,1,0.0,30.0,33715179,8426,4632
337,1,0.0,30.0,33715189,8426,4499
338,1,0.0,30.0,33715199,8426,4356
339,1,0.0,30.0,33715209,8426,4206
340,1,0.0,30.0,33715219,8432,4053
341,1,0.0,30.0,33715229,8437,3933
342,1,0.0,30.0,33715239,8443,3838
343,1,0.0,30.0,33715249,8452,3761
344,1,0.0,30.0,33715259,8458,3702
345,1,0.0,30.0,33715269,8463,3670
346,1,0.0,30.0,33715279,8463,3655
347,1,0.0,30.0,33715289,8463,3655
348,1,0.0,30.0,33715299,8463,3655
349,1,0.0,30.0,33715309,8463,3666
350,1,0.0,30.0,33715319,8463,3699
351,1,0.0,30.0,33715329,8463,3758
352,0,0.0,30.0,33715500,8130,4267
353,1,0.0,30.0,33715510,8061,4287
354,1,0.0,30.0,33715520,8023,4313
355,1,0.0,30.0,33715530,7986,4313
356,1,0.0,30.0,33715540,7968,4326
357,1,0.0,30.0,33715550,7962,4342
358,1,0.0,30.0,33715560,7969,4362
359,1,0.0,30.0,33715570,8003,4399
360,1,0.0,30.0,33715580,8056,4448
361,1,0.0,30.0,33715590,8122,4491
362,1,0.0,30.0,33715600,8190,4532
363,1,0.0,30.0,33715610,8278,4569
364,1,0.0,30.0,33715620,8378,4603
365,1,0.0,30.0,33715630,8481,4630
366,1,0.0,30.0,33715640,8584,4651
367,1,0.0,30.0,33715650,8689,4667
368,1,0.0,30.0,33715660,8784,4674
369,1,0.0,30.0,33715670,8873,4674
370,1,0.0,30.0,33715680,8945,4674
371,1,0.0,30.0,33715690,8987,4660
372,1,0.0,30.0,33715700,9009,4641
373,1,0.0,30.0,33715710,9024,4620
374,1,0.0,30.0,33715720,9024,4580
375,1,0.0,30.0,33715730,9016,4527
376,1,0.0,30.0,33715740,9001,4466
377,1,0.0,30.0,33715750,8981,4404
378,1,0.0,30.0,33715760,8958,4341
379,1,0.0,30.0,33715770,8928,4273
380,1,0.0,30.0,33715780,8889,4208
381,1,0.0,30.0,33715790,8845,4146
382,1,0.0,30.0,33715800,8790,4069
383,1,0.0,30.0,33715810,8726,3988
384,1,0.0,30.0,33715820,8656,3892
385,1,0.0,30.0,33715830,8600,3789
386,1,0.0,30.0,33715840,8545,3685
387,1,0.0,30.0,33715850,8495,3594
388,1,0.0,30.0,33715860,8444,3512
389,1,0.0,30.0,33715870,8395,3421
390,1,0.0,30.0,33715880,8345,3331
391,1,0.0,30.0,33715890,8321,3251
392,1,0.0,30.0,33715900,8312,3177
393,1,0.0,30.0,33715910,8327,3127
394,1,0.0,30.0,33715920,8358,3092
395,1,0.0,30.0,33715930,8400,3066
396,1,0.0,30.0,33715940,8449,3059
397,1,0.0,30.0,33715950,8502,3076
398,1,0.0,30.0,33715960,8561,3109
399,1,0.0,30.0,33715970,8627,3158
400,1,0.0,30.0,33715980,8701,3210
401,1,0.0,30.0,33715990,8781,3263
402,1,0.0,30.0,33716000,8864,3313
403,1,0.0,30.0,33716010,8949,3362
404,1,0.0,30.0,33716020,9028,3411
405,1,0.0,30.0,33716030,9104,3470
406,1,0.0,30.0,33716040,9199,3536
407,1,0.0,30.0,33716050,9300,3613
408,1,0.0,30.0,33716060,9409,3687
409,1,0.0,30.0,33716070,9522,3760
410,1,0.0,30.0,33716080,9595,3810
411,1,0.0,30.0,33716090,9631,3835
412,1,0.0,30.0,33716100,9643,3843
413,1,0.0,30.0,33716110,9643,3848
414,1,0.0,30.0,33716120,9635,3848
415,1,0.0,30.0,33716130,9630,3848
0,0,0.0,31.0,33741357,2613,5123
1,1,0.0,31.0,33741367,2613,5123
2,1,0.0,31.0,33741377,2613,5123
3,1,0.0,31.0,33741387,2613,5123
4,1,0.0,31.0,33741397,2613,5123
5,1,0.0,31.0,33741407,2587,5132
6,1,0.0,31.0,33741417,2587,5132
7,1,0.0,31.0,33741427,2587,5132
8,1,0.0,31.0,33741437,2587,5121
9,1,0.0,31.0,33741447,2587,5115
10,1,0.0,31.0,33741457,2587,5109
11,1,0.0,31.0,33741467,2587,5104
12,1,0.0,31.0,33741477,2596,5082
13,1,0.0,31.0,33741487,2603,5048
14,1,0.0,31.0,33741497,2614,5007
15,1,0.0,31.0,33741507,2626,4973
16,1,0.0,31.0,33741517,2639,4944
17,1,0.0,31.0,33741527,2650,4919
18,1,0.0,31.0,33741537,2662,4904
